goal,target,indicator,seriesCode,seriesDesc,release,geoAreaCode,geoAreaName,parentCode,parentName,type,ISO3,UN_Member,X,Y,educationLevelCode,educationLevelDesc,unitsCode,unitsDesc,unitmultiplierCode,unitmultiplierDesc,reportingTypeCode,reportingTypeDesc,valueDetails,footnotes,sources,timeDetails,nature,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_latest_year,latest_year,ObjectId
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,832,Jersey,830,Channel Islands,Country,JEY,0,-2.136773508,49.22353354,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,832,Jersey,830,Channel Islands,Country,JEY,0,-2.136773508,49.22353354,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,833,Isle of Man,154,Northern Europe,Country,IMN,0,-4.538190305,54.22880901,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,833,Isle of Man,154,Northern Europe,Country,IMN,0,-4.538190305,54.22880901,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,833,Isle of Man,154,Northern Europe,Country,IMN,0,-4.538190305,54.22880901,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,834,United Republic of Tanzania,14,Eastern Africa,Country,TZA,1,34.80521182,-6.265332606,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,834,United Republic of Tanzania,14,Eastern Africa,Country,TZA,1,34.80521182,-6.265332606,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,834,United Republic of Tanzania,14,Eastern Africa,Country,TZA,1,34.80521182,-6.265332606,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,840,United States of America,21,Northern America,Country,USA,1,-99.13830311,39.5277871,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,100,,,,100,2015,394
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,840,United States of America,21,Northern America,Country,USA,1,-99.13830311,39.5277871,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,100,,,,100,2015,395
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,840,United States of America,21,Northern America,Country,USA,1,-99.13830311,39.5277871,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,100,,,,100,2015,396
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,850,United States Virgin Islands,29,Caribbean,Country,VIR,0,-64.76960113,17.73297693,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,850,United States Virgin Islands,29,Caribbean,Country,VIR,0,-64.76960113,17.73297693,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,850,United States Virgin Islands,29,Caribbean,Country,VIR,0,-64.76960113,17.73297693,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,854,Burkina Faso,11,Western Africa,Country,BFA,1,-1.742843829,12.27491081,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,41.76633,,,41.76633,2016,400
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,854,Burkina Faso,11,Western Africa,Country,BFA,1,-1.742843829,12.27491081,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,54.69123,55.981740,,55.98174,2017,401
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,854,Burkina Faso,11,Western Africa,Country,BFA,1,-1.742843829,12.27491081,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,41.79826,,,41.79826,2016,402
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,858,Uruguay,5,South America,Country,URY,1,-56.01387025,-32.8002838,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,100,100,,,100,2016,403
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,858,Uruguay,5,South America,Country,URY,1,-56.01387025,-32.8002838,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,100,100,,,100,2016,404
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,858,Uruguay,5,South America,Country,URY,1,-56.01387025,-32.8002838,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,100,100,,,100,2016,405
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,97.49198,,,97.49198,2016,410
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,876,Wallis and Futuna Islands,61,Polynesia,Country,WLF,0,-176.2034788,-13.28471201,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,876,Wallis and Futuna Islands,61,Polynesia,Country,WLF,0,-176.2034788,-13.28471201,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,876,Wallis and Futuna Islands,61,Polynesia,Country,WLF,0,-176.2034788,-13.28471201,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,882,Samoa,61,Polynesia,Country,WSM,1,-172.4430749,-13.61541469,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,,100,,100,2017,415
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,882,Samoa,61,Polynesia,Country,WSM,1,-172.4430749,-13.61541469,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,,100,,100,2017,416
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,882,Samoa,61,Polynesia,Country,WSM,1,-172.4430749,-13.61541469,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,,100,,100,2017,417
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,887,Yemen,145,Western Asia,Country,YEM,1,45.22389143,15.22242099,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,45.98338,,,45.98338,2016,418
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,887,Yemen,145,Western Asia,Country,YEM,1,45.22389143,15.22242099,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,887,Yemen,145,Western Asia,Country,YEM,1,45.22389143,15.22242099,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,894,Zambia,14,Eastern Africa,Country,ZMB,1,27.850329,-14.59701056,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,894,Zambia,14,Eastern Africa,Country,ZMB,1,27.850329,-14.59701056,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,75.99456,82.211920,,82.21192,2017,422
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,894,Zambia,14,Eastern Africa,Country,ZMB,1,27.850329,-14.59701056,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,626,Timor-Leste,35,South-Eastern Asia,Country,TLS,1,125.9451052,-8.797497247,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,626,Timor-Leste,35,South-Eastern Asia,Country,TLS,1,125.9451052,-8.797497247,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,630,Puerto Rico,29,Caribbean,Country,PRI,0,-66.47591017,18.22753799,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,630,Puerto Rico,29,Caribbean,Country,PRI,0,-66.47591017,18.22753799,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,630,Puerto Rico,29,Caribbean,Country,PRI,0,-66.47591017,18.22753799,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,634,Qatar,145,Western Asia,Country,QAT,1,51.19152467,25.28355379,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,100,,100,2017,429
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,634,Qatar,145,Western Asia,Country,QAT,1,51.19152467,25.28355379,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,100,,100,2017,430
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,634,Qatar,145,Western Asia,Country,QAT,1,51.19152467,25.28355379,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,100,,100,2017,431
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,638,Réunion,14,Eastern Africa,Country,REU,0,55.53171398,-21.13183266,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,638,Réunion,14,Eastern Africa,Country,REU,0,55.53171398,-21.13183266,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,638,Réunion,14,Eastern Africa,Country,REU,0,55.53171398,-21.13183266,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,642,Romania,151,Eastern Europe,Country,ROU,1,24.98481009,45.83893563,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,642,Romania,151,Eastern Europe,Country,ROU,1,24.98481009,45.83893563,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,642,Romania,151,Eastern Europe,Country,ROU,1,24.98481009,45.83893563,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,643,Russian Federation,151,Eastern Europe,Country,RUS,1,99.01404926,61.61899849,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,643,Russian Federation,151,Eastern Europe,Country,RUS,1,99.01404926,61.61899849,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,643,Russian Federation,151,Eastern Europe,Country,RUS,1,99.01404926,61.61899849,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,646,Rwanda,14,Eastern Africa,Country,RWA,1,29.92310194,-1.999842114,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,47.39726,44.43038,46.81763,46.84366,48.06246,50.68415,,,50.68415,2016,441
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,646,Rwanda,14,Eastern Africa,Country,RWA,1,29.92310194,-1.999842114,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,34.09359,34.8882,35.59834,37.51383,39.02616,38.66995,45.533540,,45.53354,2017,442
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,646,Rwanda,14,Eastern Africa,Country,RWA,1,29.92310194,-1.999842114,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,47.39726,44.43038,46.81763,46.84366,48.06246,50.68415,,,50.68415,2016,443
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,652,Saint Barthélemy,29,Caribbean,Country,BLM,0,-62.83173536,17.89513362,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,652,Saint Barthélemy,29,Caribbean,Country,BLM,0,-62.83173536,17.89513362,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,652,Saint Barthélemy,29,Caribbean,Country,BLM,0,-62.83173536,17.89513362,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,654,Saint Helena,11,Western Africa,Country,SHN,0,-5.705752501,-15.96503946,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,654,Saint Helena,11,Western Africa,Country,SHN,0,-5.705752501,-15.96503946,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,654,Saint Helena,11,Western Africa,Country,SHN,0,-5.705752501,-15.96503946,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,659,Saint Kitts and Nevis,29,Caribbean,Country,KNA,1,-62.76628613,17.33994219,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,,,100,2016,450
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,659,Saint Kitts and Nevis,29,Caribbean,Country,KNA,1,-62.76628613,17.33994219,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,78.78788,,,78.78788,2016,451
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,659,Saint Kitts and Nevis,29,Caribbean,Country,KNA,1,-62.76628613,17.33994219,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,,,100,2016,452
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,660,Anguilla,29,Caribbean,Country,AIA,0,-63.05651612,18.21525315,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,660,Anguilla,29,Caribbean,Country,AIA,0,-63.05651612,18.21525315,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,660,Anguilla,29,Caribbean,Country,AIA,0,-63.05651612,18.21525315,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,662,Saint Lucia,29,Caribbean,Country,LCA,1,-60.96529553,13.89405601,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,,100,,100,2017,456
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,662,Saint Lucia,29,Caribbean,Country,LCA,1,-60.96529553,13.89405601,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,98.75,98.750000,,98.75,2017,457
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,662,Saint Lucia,29,Caribbean,Country,LCA,1,-60.96529553,13.89405601,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,100,,100,2017,458
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,663,Saint Martin (French Part),29,Caribbean,Country,MAF,0,-63.04505461,18.0882685,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,663,Saint Martin (French Part),29,Caribbean,Country,MAF,0,-63.04505461,18.0882685,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,663,Saint Martin (French Part),29,Caribbean,Country,MAF,0,-63.04505461,18.0882685,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,666,Saint Pierre and Miquelon,21,Northern America,Country,SPM,0,-56.33682442,46.85812735,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,666,Saint Pierre and Miquelon,21,Northern America,Country,SPM,0,-56.33682442,46.85812735,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,666,Saint Pierre and Miquelon,21,Northern America,Country,SPM,0,-56.33682442,46.85812735,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,670,Saint Vincent and the Grenadines,29,Caribbean,Country,VCT,1,-61.19024321,13.24627968,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,100,,100,2017,465
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,670,Saint Vincent and the Grenadines,29,Caribbean,Country,VCT,1,-61.19024321,13.24627968,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,100,,100,2017,466
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,670,Saint Vincent and the Grenadines,29,Caribbean,Country,VCT,1,-61.19024321,13.24627968,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,100,,100,2017,467
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,674,San Marino,39,Southern Europe,Country,SMR,1,12.46329038,43.93841766,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,674,San Marino,39,Southern Europe,Country,SMR,1,12.46329038,43.93841766,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,674,San Marino,39,Southern Europe,Country,SMR,1,12.46329038,43.93841766,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,678,Sao Tome and Principe,17,Middle Africa,Country,STP,1,6.609772265,0.241554875,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,,100,,100,2017,471
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,678,Sao Tome and Principe,17,Middle Africa,Country,STP,1,6.609772265,0.241554875,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,,88.043480,,88.04348,2017,472
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,678,Sao Tome and Principe,17,Middle Africa,Country,STP,1,6.609772265,0.241554875,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,,100,,100,2017,473
