goal,target,indicator,seriesCode,seriesDesc,release,geoAreaCode,geoAreaName,parentCode,parentName,type,ISO3,UN_Member,X,Y,ageCode,ageDesc,sexCode,sexDesc,unitsCode,unitsDesc,unitmultiplierCode,unitmultiplierDesc,reportingTypeCode,reportingTypeDesc,valueDetails,footnotes,sources,timeDetails,nature,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_latest_year,latest_year,ObjectId
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,840,United States of America,21,Northern America,Country,USA,1,-99.13830311,39.5277871,Y10T17,10 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3193
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,840,United States of America,21,Northern America,Country,USA,1,-99.13830311,39.5277871,Y10T17,10 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3194
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,840,United States of America,21,Northern America,Country,USA,1,-99.13830311,39.5277871,"Y6T17
",6 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3195
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,840,United States of America,21,Northern America,Country,USA,1,-99.13830311,39.5277871,"Y6T17
",6 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3196
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,840,United States of America,21,Northern America,Country,USA,1,-99.13830311,39.5277871,"Y6T17
",6 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3197
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,850,United States Virgin Islands,29,Caribbean,Country,VIR,0,-64.76960113,17.73297693,Y5T17,5 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3198
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,850,United States Virgin Islands,29,Caribbean,Country,VIR,0,-64.76960113,17.73297693,Y5T17,5 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3199
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,850,United States Virgin Islands,29,Caribbean,Country,VIR,0,-64.76960113,17.73297693,Y5T17,5 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3200
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,850,United States Virgin Islands,29,Caribbean,Country,VIR,0,-64.76960113,17.73297693,"Y5T14
",5 to 14 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3201
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,850,United States Virgin Islands,29,Caribbean,Country,VIR,0,-64.76960113,17.73297693,"Y5T14
",5 to 14 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3202
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,850,United States Virgin Islands,29,Caribbean,Country,VIR,0,-64.76960113,17.73297693,"Y5T14
",5 to 14 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3203
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,850,United States Virgin Islands,29,Caribbean,Country,VIR,0,-64.76960113,17.73297693,"Y7T17
",7 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3204
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,850,United States Virgin Islands,29,Caribbean,Country,VIR,0,-64.76960113,17.73297693,"Y7T17
",7 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3205
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,850,United States Virgin Islands,29,Caribbean,Country,VIR,0,-64.76960113,17.73297693,"Y7T17
",7 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3206
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,850,United States Virgin Islands,29,Caribbean,Country,VIR,0,-64.76960113,17.73297693,Y10T17,10 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3207
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,850,United States Virgin Islands,29,Caribbean,Country,VIR,0,-64.76960113,17.73297693,Y10T17,10 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3208
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,850,United States Virgin Islands,29,Caribbean,Country,VIR,0,-64.76960113,17.73297693,Y10T17,10 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3209
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,850,United States Virgin Islands,29,Caribbean,Country,VIR,0,-64.76960113,17.73297693,"Y6T17
",6 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3210
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,850,United States Virgin Islands,29,Caribbean,Country,VIR,0,-64.76960113,17.73297693,"Y6T17
",6 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3211
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,850,United States Virgin Islands,29,Caribbean,Country,VIR,0,-64.76960113,17.73297693,"Y6T17
",6 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3212
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,854,Burkina Faso,11,Western Africa,Country,BFA,1,-1.742843829,12.27491081,Y5T17,5 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3213
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,854,Burkina Faso,11,Western Africa,Country,BFA,1,-1.742843829,12.27491081,Y5T17,5 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3214
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,854,Burkina Faso,11,Western Africa,Country,BFA,1,-1.742843829,12.27491081,Y5T17,5 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3215
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,854,Burkina Faso,11,Western Africa,Country,BFA,1,-1.742843829,12.27491081,"Y5T14
",5 to 14 years old,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,UNICEF and ILO calculations,,CA: Country adjusted data,35.117020,,,,,,,,35.117020,2010,3216
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,854,Burkina Faso,11,Western Africa,Country,BFA,1,-1.742843829,12.27491081,"Y5T14
",5 to 14 years old,M,Male,PERCENT,Percentage,,,G,Global,,,UNICEF and ILO calculations,,CA: Country adjusted data,40.130070,,,,,,,,40.130070,2010,3217
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,854,Burkina Faso,11,Western Africa,Country,BFA,1,-1.742843829,12.27491081,"Y5T14
",5 to 14 years old,F,Female,PERCENT,Percentage,,,G,Global,,,UNICEF and ILO calculations,,CA: Country adjusted data,30.070600,,,,,,,,30.070600,2010,3218
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,854,Burkina Faso,11,Western Africa,Country,BFA,1,-1.742843829,12.27491081,"Y7T17
",7 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3219
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,854,Burkina Faso,11,Western Africa,Country,BFA,1,-1.742843829,12.27491081,"Y7T17
",7 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3220
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,854,Burkina Faso,11,Western Africa,Country,BFA,1,-1.742843829,12.27491081,"Y7T17
",7 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3221
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,854,Burkina Faso,11,Western Africa,Country,BFA,1,-1.742843829,12.27491081,Y10T17,10 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3222
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,854,Burkina Faso,11,Western Africa,Country,BFA,1,-1.742843829,12.27491081,Y10T17,10 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3223
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,854,Burkina Faso,11,Western Africa,Country,BFA,1,-1.742843829,12.27491081,Y10T17,10 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3224
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,854,Burkina Faso,11,Western Africa,Country,BFA,1,-1.742843829,12.27491081,"Y6T17
",6 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3225
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,854,Burkina Faso,11,Western Africa,Country,BFA,1,-1.742843829,12.27491081,"Y6T17
",6 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3226
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,854,Burkina Faso,11,Western Africa,Country,BFA,1,-1.742843829,12.27491081,"Y6T17
",6 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3227
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,858,Uruguay,5,South America,Country,URY,1,-56.01387025,-32.8002838,Y5T17,5 to 17 years old,M,Male,PERCENT,Percentage,,,G,Global,,,UNICEF and ILO calculations,,CA: Country adjusted data,5.100000,,,,,,,,5.100000,2010,3228
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,858,Uruguay,5,South America,Country,URY,1,-56.01387025,-32.8002838,Y5T17,5 to 17 years old,F,Female,PERCENT,Percentage,,,G,Global,,,UNICEF and ILO calculations,,CA: Country adjusted data,2.300000,,,,,,,,2.300000,2010,3229
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,858,Uruguay,5,South America,Country,URY,1,-56.01387025,-32.8002838,Y5T17,5 to 17 years old,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,UNICEF and ILO calculations,,CA: Country adjusted data,3.700000,,,,,,,,3.700000,2010,3230
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,724,Spain,39,Southern Europe,Country,ESP,1,-3.554078296,40.39211472,Y5T17,5 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3231
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,Y5T17,5 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3232
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,858,Uruguay,5,South America,Country,URY,1,-56.01387025,-32.8002838,"Y7T17
",7 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3233
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,796,Turks and Caicos Islands,29,Caribbean,Country,TCA,0,-71.745121,21.80780585,Y10T17,10 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3234
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,Y5T17,5 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3235
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,702,Singapore,35,South-Eastern Asia,Country,SGP,1,103.8107883,1.361009155,"Y7T17
",7 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3236
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,858,Uruguay,5,South America,Country,URY,1,-56.01387025,-32.8002838,"Y7T17
",7 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3237
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,796,Turks and Caicos Islands,29,Caribbean,Country,TCA,0,-71.745121,21.80780585,"Y6T17
",6 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3238
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,Y5T17,5 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3239
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,858,Uruguay,5,South America,Country,URY,1,-56.01387025,-32.8002838,Y10T17,10 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3240
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,702,Singapore,35,South-Eastern Asia,Country,SGP,1,103.8107883,1.361009155,Y10T17,10 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3241
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,"Y5T14
",5 to 14 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3242
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,858,Uruguay,5,South America,Country,URY,1,-56.01387025,-32.8002838,Y10T17,10 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3243
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,724,Spain,39,Southern Europe,Country,ESP,1,-3.554078296,40.39211472,"Y5T14
",5 to 14 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3244
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,796,Turks and Caicos Islands,29,Caribbean,Country,TCA,0,-71.745121,21.80780585,"Y6T17
",6 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3245
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,"Y5T14
",5 to 14 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3246
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,702,Singapore,35,South-Eastern Asia,Country,SGP,1,103.8107883,1.361009155,Y10T17,10 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3247
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,858,Uruguay,5,South America,Country,URY,1,-56.01387025,-32.8002838,Y10T17,10 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3248
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,724,Spain,39,Southern Europe,Country,ESP,1,-3.554078296,40.39211472,"Y5T14
",5 to 14 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3249
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,796,Turks and Caicos Islands,29,Caribbean,Country,TCA,0,-71.745121,21.80780585,"Y6T17
",6 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3250
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,"Y5T14
",5 to 14 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3251
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,702,Singapore,35,South-Eastern Asia,Country,SGP,1,103.8107883,1.361009155,Y10T17,10 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3252
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,858,Uruguay,5,South America,Country,URY,1,-56.01387025,-32.8002838,"Y6T17
",6 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3253
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,724,Spain,39,Southern Europe,Country,ESP,1,-3.554078296,40.39211472,"Y5T14
",5 to 14 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3254
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,724,Spain,39,Southern Europe,Country,ESP,1,-3.554078296,40.39211472,"Y7T17
",7 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3255
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,724,Spain,39,Southern Europe,Country,ESP,1,-3.554078296,40.39211472,"Y7T17
",7 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3256
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,724,Spain,39,Southern Europe,Country,ESP,1,-3.554078296,40.39211472,"Y7T17
",7 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3257
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,724,Spain,39,Southern Europe,Country,ESP,1,-3.554078296,40.39211472,Y10T17,10 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3258
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,724,Spain,39,Southern Europe,Country,ESP,1,-3.554078296,40.39211472,Y10T17,10 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3259
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,724,Spain,39,Southern Europe,Country,ESP,1,-3.554078296,40.39211472,Y10T17,10 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3260
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,724,Spain,39,Southern Europe,Country,ESP,1,-3.554078296,40.39211472,"Y6T17
",6 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3261
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,724,Spain,39,Southern Europe,Country,ESP,1,-3.554078296,40.39211472,"Y6T17
",6 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3262
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,724,Spain,39,Southern Europe,Country,ESP,1,-3.554078296,40.39211472,"Y6T17
",6 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3263
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,728,South Sudan,14,Eastern Africa,Country,SSD,1,30.32618773,7.290839152,Y5T17,5 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3264
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,728,South Sudan,14,Eastern Africa,Country,SSD,1,30.32618773,7.290839152,Y5T17,5 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3265
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,728,South Sudan,14,Eastern Africa,Country,SSD,1,30.32618773,7.290839152,Y5T17,5 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3266
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,728,South Sudan,14,Eastern Africa,Country,SSD,1,30.32618773,7.290839152,"Y5T14
",5 to 14 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3267
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,728,South Sudan,14,Eastern Africa,Country,SSD,1,30.32618773,7.290839152,"Y5T14
",5 to 14 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3268
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,728,South Sudan,14,Eastern Africa,Country,SSD,1,30.32618773,7.290839152,"Y5T14
",5 to 14 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3269
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,728,South Sudan,14,Eastern Africa,Country,SSD,1,30.32618773,7.290839152,"Y7T17
",7 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3270
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,728,South Sudan,14,Eastern Africa,Country,SSD,1,30.32618773,7.290839152,"Y7T17
",7 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3271
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,728,South Sudan,14,Eastern Africa,Country,SSD,1,30.32618773,7.290839152,"Y7T17
",7 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3272
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,728,South Sudan,14,Eastern Africa,Country,SSD,1,30.32618773,7.290839152,Y10T17,10 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3273
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,728,South Sudan,14,Eastern Africa,Country,SSD,1,30.32618773,7.290839152,Y10T17,10 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3274
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,728,South Sudan,14,Eastern Africa,Country,SSD,1,30.32618773,7.290839152,Y10T17,10 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3275
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,728,South Sudan,14,Eastern Africa,Country,SSD,1,30.32618773,7.290839152,"Y6T17
",6 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,3276
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,728,South Sudan,14,Eastern Africa,Country,SSD,1,30.32618773,7.290839152,"Y6T17
",6 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3277
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,728,South Sudan,14,Eastern Africa,Country,SSD,1,30.32618773,7.290839152,"Y6T17
",6 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,3278
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,729,Sudan,15,Northern Africa,Country,SDN,0,29.95650159,16.02643066,Y5T17,5 to 17 years old,M,Male,PERCENT,Percentage,,,G,Global,,,UNICEF and ILO calculations,,CA: Country adjusted data,,,,,19.343940,,,,19.343940,2014,3279
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,729,Sudan,15,Northern Africa,Country,SDN,0,29.95650159,16.02643066,Y5T17,5 to 17 years old,F,Female,PERCENT,Percentage,,,G,Global,,,UNICEF and ILO calculations,,CA: Country adjusted data,,,,,15.226520,,,,15.226520,2014,3280
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,729,Sudan,15,Northern Africa,Country,SDN,0,29.95650159,16.02643066,Y5T17,5 to 17 years old,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,UNICEF and ILO calculations,,CA: Country adjusted data,,,,,15.270000,,,,15.270000,2014,3281
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,729,Sudan,15,Northern Africa,Country,SDN,0,29.95650159,16.02643066,"Y5T14
",5 to 14 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,3282
